Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251209063040 2025-12-09 6:50:59.371508600 AM,31.85004341,54.61061866,1393.628,USER,Fixed,Corrected,None,501, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:50, , , , ,1.338,0.736,1.117, , , , 
 ,20251209073132 2025-12-09 7:35:30.768135300 AM,31.84545997,54.62054622,1394.622,USER,Fixed,Corrected,None,19, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:35, , , , ,1.491,0.712,1.311, , , , 
 ,20251209070015 2025-12-09 7:19:16.957951800 AM,31.84430437,54.61738147,1386.452,USER,Fixed,Corrected,None,446, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.118, , , , 
 ,20251209063040 2025-12-09 6:44:47.485711300 AM,31.85325064,54.60942944,1390.667,USER,Fixed,Corrected,None,326, ,BYCODE(0), ,0.016,0.013,0.014,0.021,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:44, , , , ,1.345,0.775,1.1, , , , 
 ,20251209070015 2025-12-09 7:03:37.851159100 AM,31.8514011,54.61348186,1393.162,USER,Partial,Corrected,None,4, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.299,0.698,1.096, , , , 
 ,20251209070015 2025-12-09 7:14:31.860366800 AM,31.84782801,54.61826803,1392.41,USER,Fixed,Corrected,None,311, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.104, , , , 
 ,20251209073132 2025-12-09 7:40:27.718527800 AM,31.84175608,54.62049436,1388.559,USER,Fixed,Corrected,None,156, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:40, , , , ,1.486,0.708,1.307, , , , 
 ,20251209081532 2025-12-09 8:29:32.448520200 AM,31.83410888,54.62891755,1384.902,USER,Fixed,Corrected,None,295, ,BYCODE(0), ,0.014,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:29, , , , ,1.201,0.63,1.022, , , , 
 ,20251209063040 2025-12-09 6:37:23.181361200 AM,31.85431938,54.60439228,1388.07,USER,Fixed,Corrected,None,117, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:37, , , , ,1.325,0.78,1.071, , , , 
 ,20251209063040 2025-12-09 6:48:02.507102700 AM,31.85167388,54.61035,1389.608,USER,Partial,Corrected,None,416, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:48, , , , ,1.328,0.737,1.105, , , , 
 ,20251209073132 2025-12-09 7:46:26.772210100 AM,31.84044093,54.62350718,1387.16,USER,Fixed,Corrected,None,316, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:46, , , , ,1.275,0.649,1.098, , , , 
 ,20251209070015 2025-12-09 7:09:20.639732600 AM,31.84853246,54.61454078,1389.865,USER,Partial,Corrected,None,165, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209073132 2025-12-09 7:44:36.907691700 AM,31.84035294,54.62222917,1386.501,USER,Fixed,Corrected,None,271, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:44, , , , ,1.277,0.65,1.099, , , , 
 ,20251209081532 2025-12-09 8:23:47.913889900 AM,31.83688987,54.62777753,1387.1,USER,Fixed,Corrected,None,132, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:23, , , , ,1.222,0.637,1.043, , , , 
 ,20251209073132 2025-12-09 7:51:02.133544200 AM,31.84023505,54.62677613,1389.629,USER,Fixed,Corrected,None,448, ,BYCODE(0), ,0.013,0.011,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:51, , , , ,1.277,0.655,1.097, , , , 
 ,20251209063040 2025-12-09 6:41:16.450802800 AM,31.85359409,54.60696292,1389.185,USER,Fixed,Corrected,None,227, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:41, , , , ,1.331,0.774,1.083, , , , 
 ,20251209081532 2025-12-09 8:27:52.007453900 AM,31.83575803,54.62982807,1386.418,USER,Partial,Corrected,None,248, ,BYCODE(0), ,0.013,0.01,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:27, , , , ,1.221,0.634,1.043, , , , 
 ,20251209073132 2025-12-09 7:38:07.152161600 AM,31.84404164,54.62106558,1393.139,USER,Fixed,Corrected,None,91, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:38, , , , ,1.489,0.709,1.31, , , , 
 ,20251209073132 2025-12-09 7:42:38.770285800 AM,31.84256166,54.62326957,1390.94,USER,Fixed,Corrected,None,217, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:42, , , , ,1.277,0.651,1.099, , , , 
 ,20251209063040 2025-12-09 6:44:49.474467500 AM,31.85337326,54.60958359,1390.958,USER,Fixed,Corrected,None,327, ,BYCODE(0), ,0.016,0.013,0.014,0.021,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:44, , , , ,1.346,0.775,1.1, , , , 
 ,20251209070015 2025-12-09 7:03:40.905922200 AM,31.85126666,54.61332784,1392.602,USER,Partial,Corrected,None,5, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.299,0.698,1.096, , , , 
 ,20251209063040 2025-12-09 6:37:25.166342500 AM,31.85419776,54.6042393,1387.58,USER,Fixed,Corrected,None,118, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:37, , , , ,1.325,0.78,1.071, , , , 
 ,20251209063040 2025-12-09 6:51:01.362792000 AM,31.84992173,54.61046603,1391.619,USER,Fixed,Corrected,None,502, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:51, , , , ,1.338,0.736,1.117, , , , 
 ,20251209070015 2025-12-09 7:09:22.662256500 AM,31.84840763,54.6143847,1389.605,USER,Partial,Corrected,None,166, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209070015 2025-12-09 7:14:34.856815800 AM,31.84769201,54.61811619,1391.821,USER,Fixed,Corrected,None,312, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.104, , , , 
 ,20251209070015 2025-12-09 7:19:20.062927000 AM,31.84416454,54.61752649,1385.614,USER,Fixed,Corrected,None,447, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.118, , , , 
 ,20251209073132 2025-12-09 7:52:18.764985600 AM,31.83932148,54.62674869,1388.22,USER,Fixed,Corrected,None,484, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:52, , , , ,1.457,0.735,1.258, , , , 
 ,20251209073132 2025-12-09 7:35:32.761071700 AM,31.84558267,54.62070032,1395.045,USER,Fixed,Corrected,None,20, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:35, , , , ,1.491,0.712,1.311, , , , 
 ,20251209063040 2025-12-09 6:48:04.493917700 AM,31.85155217,54.61019619,1389.292,USER,Partial,Corrected,None,417, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:48, , , , ,1.328,0.737,1.105, , , , 
 ,20251209081532 2025-12-09 8:25:14.396981000 AM,31.83624017,54.62812593,1386.954,USER,Partial,Corrected,None,173, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:25, , , , ,1.222,0.636,1.044, , , , 
 ,20251209081532 2025-12-09 8:28:15.884456200 AM,31.83429108,54.62798452,1383.406,USER,Fixed,Corrected,None,260, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:28, , , , ,1.202,0.631,1.024, , , , 
 ,20251209070015 2025-12-09 7:03:42.903084300 AM,31.85114223,54.61317281,1392.098,USER,Fixed,Corrected,None,6, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.299,0.698,1.096, , , , 
 ,20251209063040 2025-12-09 6:41:18.445873000 AM,31.85347177,54.60680965,1388.89,USER,Partial,Corrected,None,228, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:41, , , , ,1.331,0.774,1.083, , , , 
 ,20251209081532 2025-12-09 8:27:26.357953100 AM,31.83592434,54.62945824,1386.929,USER,Partial,Corrected,None,236, ,BYCODE(0), ,0.013,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:27, , , , ,1.221,0.634,1.044, , , , 
 ,20251209073132 2025-12-09 7:48:08.225078600 AM,31.84101366,54.62539368,1391.198,USER,Fixed,Corrected,None,365, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:48, , , , ,1.283,0.656,1.103, , , , 
 ,20251209070015 2025-12-09 7:09:24.620388700 AM,31.84828698,54.6142332,1389.426,USER,Partial,Corrected,None,167, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209081532 2025-12-09 8:26:26.628736500 AM,31.83642711,54.62951745,1387.66,USER,Fixed,Corrected,None,207, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:26, , , , ,1.222,0.635,1.044, , , , 
 ,20251209070015 2025-12-09 7:14:36.845829000 AM,31.84756843,54.61796098,1391.516,USER,Fixed,Corrected,None,313, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.104, , , , 
 ,20251209063040 2025-12-09 6:37:27.190859800 AM,31.85407293,54.60408259,1387.295,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:37, , , , ,1.325,0.78,1.072, , , , 
 ,20251209081532 2025-12-09 8:22:59.711873800 AM,31.83663984,54.62687665,1385.778,USER,Fixed,Corrected,None,109, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:22:60 AM, , , , ,1.222,0.638,1.042, , , , 
 ,20251209063040 2025-12-09 6:44:51.469400900 AM,31.85349627,54.60973793,1391.232,USER,Fixed,Corrected,None,328, ,BYCODE(0), ,0.016,0.013,0.014,0.021,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:44, , , , ,1.346,0.775,1.1, , , , 
 ,20251209070015 2025-12-09 7:19:22.498678000 AM,31.84410023,54.61764229,1386.044,USER,Fixed,Corrected,None,448, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.119, , , , 
 ,20251209070015 2025-12-09 7:03:44.906375400 AM,31.85101929,54.61301854,1391.874,USER,Partial,Corrected,None,7, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.299,0.698,1.096, , , , 
 ,20251209073132 2025-12-09 7:44:38.875635100 AM,31.84047304,54.62238396,1386.559,USER,Fixed,Corrected,None,272, ,BYCODE(0), ,0.013,0.011,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:44, , , , ,1.277,0.65,1.099, , , , 
 ,20251209073132 2025-12-09 7:40:30.677347900 AM,31.84187787,54.62066297,1388.565,USER,Fixed,Corrected,None,157, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:40, , , , ,1.486,0.708,1.307, , , , 
 ,20251209073132 2025-12-09 7:38:09.136804100 AM,31.84416377,54.6212187,1393.387,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:38, , , , ,1.489,0.709,1.31, , , , 
 ,20251209073132 2025-12-09 7:46:28.734258200 AM,31.84056159,54.62365848,1387.723,USER,Fixed,Corrected,None,317, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:46, , , , ,1.275,0.649,1.098, , , , 
 ,20251209070015 2025-12-09 7:09:26.609120400 AM,31.84816475,54.61407922,1389.197,USER,Partial,Corrected,None,168, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209063040 2025-12-09 6:48:06.482400700 AM,31.85143043,54.61004316,1389.065,USER,Fixed,Corrected,None,418, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:48, , , , ,1.328,0.737,1.106, , , , 
 ,20251209063040 2025-12-09 6:41:20.453328600 AM,31.85334755,54.60665395,1388.644,USER,Fixed,Corrected,None,229, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:41, , , , ,1.331,0.774,1.083, , , , 
 ,20251209070015 2025-12-09 7:14:38.820127500 AM,31.84744794,54.61780914,1391.434,USER,Fixed,Corrected,None,314, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.104, , , , 
 ,20251209081532 2025-12-09 8:21:06.883055200 AM,31.83744348,54.62616435,1386.536,USER,Fixed,Corrected,None,56, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:21, , , , ,1.425,0.736,1.221, , , , 
 ,20251209063040 2025-12-09 6:51:03.883978100 AM,31.84980379,54.61032357,1389.445,USER,Fixed,Corrected,None,503, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:51, , , , ,1.338,0.736,1.117, , , , 
 ,20251209070015 2025-12-09 7:03:46.901527600 AM,31.85089644,54.61286478,1391.757,USER,Partial,Corrected,None,8, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.3,0.698,1.096, , , , 
 ,20251209073132 2025-12-09 7:42:40.759056100 AM,31.8424398,54.62311694,1390.672,USER,Fixed,Corrected,None,218, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:42, , , , ,1.277,0.651,1.099, , , , 
 ,20251209081532 2025-12-09 8:30:56.142375900 AM,31.83343504,54.6292343,1383.441,USER,Fixed,Corrected,None,334, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:30, , , , ,1.199,0.629,1.021, , , , 
 ,20251209063040 2025-12-09 6:37:29.585080100 AM,31.85395568,54.60393812,1387.101,USER,Fixed,Corrected,None,120, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:37, , , , ,1.325,0.78,1.072, , , , 
 ,20251209081532 2025-12-09 8:20:36.534847500 AM,31.83917446,54.62778369,1389.221,USER,Fixed,Corrected,None,42, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:20, , , , ,1.43,0.737,1.225, , , , 
 ,20251209063040 2025-12-09 6:44:53.460377200 AM,31.85361762,54.60989107,1391.584,USER,Fixed,Corrected,None,329, ,BYCODE(0), ,0.016,0.013,0.014,0.021,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:44, , , , ,1.346,0.775,1.101, , , , 
 ,20251209070015 2025-12-09 7:09:28.601938700 AM,31.84804213,54.61392512,1388.95,USER,Partial,Corrected,None,169, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209073132 2025-12-09 7:35:35.550906900 AM,31.84566267,54.62084677,1395.694,USER,Fixed,Corrected,None,21, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:35, , , , ,1.491,0.711,1.311, , , , 
 ,20251209081532 2025-12-09 8:24:34.172270300 AM,31.83672392,54.62815469,1388.389,USER,Fixed,Corrected,None,154, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:24, , , , ,1.222,0.637,1.044, , , , 
 ,20251209070015 2025-12-09 7:19:25.418032400 AM,31.84422009,54.61780716,1385.92,USER,Fixed,Corrected,None,449, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.119, , , , 
 ,20251209070015 2025-12-09 7:14:40.846318700 AM,31.84732333,54.61765218,1391.302,USER,Fixed,Corrected,None,315, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.104, , , , 
 ,20251209070015 2025-12-09 7:03:48.896537100 AM,31.85077328,54.61271087,1391.533,USER,Fixed,Corrected,None,9, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.3,0.698,1.096, , , , 
 ,20251209063040 2025-12-09 6:51:04.913748700 AM,31.84976983,54.61031803,1388.842,USER,Fixed,Corrected,None,504, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:51, , , , ,1.338,0.736,1.117, , , , 
 ,20251209073132 2025-12-09 7:49:40.901254900 AM,31.84061263,54.62640978,1388.874,USER,Fixed,Corrected,None,409, ,BYCODE(0), ,0.013,0.011,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:49, , , , ,1.28,0.655,1.1, , , , 
 ,20251209063040 2025-12-09 6:41:22.446265500 AM,31.85322411,54.60649925,1388.68,USER,Partial,Corrected,None,230, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:41, , , , ,1.331,0.774,1.083, , , , 
 ,20251209063040 2025-12-09 6:37:30.838384200 AM,31.85391487,54.60392581,1386.95,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:37, , , , ,1.325,0.78,1.072, , , , 
 ,20251209081532 2025-12-09 8:25:52.641907500 AM,31.83583437,54.62819334,1386.342,USER,Fixed,Corrected,None,191, ,BYCODE(0), ,0.013,0.01,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:25, , , , ,1.222,0.636,1.044, , , , 
 ,20251209070015 2025-12-09 7:09:30.590564500 AM,31.84791988,54.61377144,1388.689,USER,Fixed,Corrected,None,170, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209063040 2025-12-09 6:48:08.466829800 AM,31.85130825,54.60989039,1388.795,USER,Partial,Corrected,None,419, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:48, , , , ,1.329,0.737,1.106, , , , 
 ,20251209073132 2025-12-09 7:52:20.753824900 AM,31.83944413,54.62690203,1388.498,USER,Fixed,Corrected,None,485, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:52, , , , ,1.457,0.735,1.258, , , , 
 ,20251209081532 2025-12-09 8:22:06.543685700 AM,31.8384089,54.62850201,1389.726,USER,Fixed,Corrected,None,84, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:22, , , , ,1.222,0.639,1.042, , , , 
 ,20251209073132 2025-12-09 7:38:11.127533700 AM,31.84428596,54.62137289,1393.569,USER,Fixed,Corrected,None,93, ,BYCODE(0), ,0.012,0.011,0.013,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:38, , , , ,1.489,0.709,1.31, , , , 
 ,20251209070015 2025-12-09 7:03:50.887724400 AM,31.85065106,54.61255757,1391.211,USER,Fixed,Corrected,None,10, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.3,0.697,1.097, , , , 
 ,20251209073132 2025-12-09 7:40:32.643508900 AM,31.84199937,54.62081871,1388.603,USER,Fixed,Corrected,None,158, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:40, , , , ,1.486,0.708,1.307, , , , 
 ,20251209070015 2025-12-09 7:14:42.801883000 AM,31.84720373,54.61750197,1391.123,USER,Fixed,Corrected,None,316, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.295,0.677,1.105, , , , 
 ,20251209070015 2025-12-09 7:19:27.419270800 AM,31.84434267,54.61796579,1386.004,USER,Fixed,Corrected,None,450, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.119, , , , 
 ,20251209073132 2025-12-09 7:48:10.219945000 AM,31.84113627,54.62554767,1391.605,USER,Fixed,Corrected,None,366, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:48, , , , ,1.283,0.656,1.103, , , , 
 ,20251209073132 2025-12-09 7:44:40.866487000 AM,31.84059467,54.62253741,1386.955,USER,Fixed,Corrected,None,273, ,BYCODE(0), ,0.013,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:44, , , , ,1.277,0.65,1.099, , , , 
 ,20251209063040 2025-12-09 6:44:55.835319800 AM,31.85368065,54.61001948,1392.12,USER,Fixed,Corrected,None,330, ,BYCODE(0), ,0.016,0.013,0.014,0.021,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:44, , , , ,1.346,0.775,1.101, , , , 
 ,20251209070015 2025-12-09 7:09:32.583706900 AM,31.847797,54.61361708,1388.341,USER,Partial,Corrected,None,171, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:09, , , , ,1.29,0.675,1.1, , , , 
 ,20251209081532 2025-12-09 8:31:30.727115400 AM,31.83423187,54.6308131,1386.263,USER,Fixed,Corrected,None,350, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:31, , , , ,1.198,0.629,1.02, , , , 
 ,20251209063040 2025-12-09 6:41:24.406326300 AM,31.85310367,54.60634774,1388.687,USER,Fixed,Corrected,None,231, ,BYCODE(0), ,0.015,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:41, , , , ,1.331,0.774,1.083, , , , 
 ,20251209073132 2025-12-09 7:42:42.762354400 AM,31.84231619,54.62296268,1390.422,USER,Fixed,Corrected,None,219, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:42, , , , ,1.277,0.651,1.099, , , , 
 ,20251209070015 2025-12-09 7:03:52.849696600 AM,31.85053045,54.6124061,1390.773,USER,Fixed,Corrected,None,11, ,BYCODE(0), ,0.013,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:03, , , , ,1.288,0.678,1.096, , , , 
 ,20251209073132 2025-12-09 7:46:30.725368300 AM,31.84068386,54.62381277,1388.318,USER,Fixed,Corrected,None,318, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:46, , , , ,1.275,0.649,1.098, , , , 
 ,20251209081532 2025-12-09 8:32:07.065650500 AM,31.83349979,54.63047321,1385.024,USER,Fixed,Corrected,None,367, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.197,0.628,1.019, , , , 
 ,20251209063040 2025-12-09 6:48:10.466039700 AM,31.85118535,54.60973601,1388.56,USER,Fixed,Corrected,None,420, ,BYCODE(0), ,0.016,0.013,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 6:48, , , , ,1.329,0.737,1.106, , , , 
 ,20251209070015 2025-12-09 7:14:44.824104500 AM,31.84707972,54.61734568,1390.765,USER,Fixed,Corrected,None,317, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:14, , , , ,1.296,0.677,1.105, , , , 
 ,20251209073132 2025-12-09 7:51:05.292746300 AM,31.84009575,54.62692734,1388.906,USER,Fixed,Corrected,None,449, ,BYCODE(0), ,0.013,0.011,0.011,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:51, , , , ,1.277,0.654,1.097, , , , 
 ,20251209070015 2025-12-09 7:19:29.414723200 AM,31.84446433,54.61812032,1386.624,USER,Fixed,Corrected,None,451, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:19, , , , ,1.307,0.676,1.119, , , , 
